ccode1,stateabb1,ccode2,stateabb2,year,defense,neutrality,nonaggression,entente
130,ECU,155,CHL,1948,1,0,0,1
130,ECU,155,CHL,1949,1,0,0,1
130,ECU,155,CHL,1950,1,0,0,1
130,ECU,155,CHL,1951,1,0,0,1
130,ECU,155,CHL,1952,1,0,0,1
130,ECU,155,CHL,1953,1,0,0,1
130,ECU,155,CHL,1954,1,0,0,1
130,ECU,155,CHL,1955,1,0,0,1
130,ECU,155,CHL,1956,1,0,0,1
130,ECU,155,CHL,1957,1,0,0,1
130,ECU,155,CHL,1958,1,0,0,1
130,ECU,155,CHL,1959,1,0,0,1
130,ECU,155,CHL,1960,1,0,0,1
130,ECU,155,CHL,1961,1,0,0,1
130,ECU,155,CHL,1962,1,0,0,1
130,ECU,155,CHL,1963,1,0,0,1
130,ECU,155,CHL,1964,1,0,0,1
130,ECU,155,CHL,1965,1,0,0,1
130,ECU,155,CHL,1966,1,0,0,1
130,ECU,155,CHL,1967,1,0,0,1
130,ECU,155,CHL,1968,1,0,0,1
130,ECU,155,CHL,1969,1,0,0,1
130,ECU,155,CHL,1970,1,0,0,1
130,ECU,155,CHL,1971,1,0,0,1
130,ECU,155,CHL,1972,1,0,0,1
130,ECU,155,CHL,1973,1,0,0,1
130,ECU,155,CHL,1974,1,0,0,1
130,ECU,155,CHL,1975,1,0,0,1
130,ECU,155,CHL,1976,1,0,0,1
130,ECU,155,CHL,1977,1,0,0,1
130,ECU,155,CHL,1978,1,0,0,1
130,ECU,155,CHL,1979,1,0,0,1
130,ECU,155,CHL,1980,1,0,0,1
130,ECU,155,CHL,1981,1,0,0,1
130,ECU,155,CHL,1982,1,0,0,1
130,ECU,155,CHL,1983,1,0,0,1
130,ECU,155,CHL,1984,1,0,0,1
130,ECU,155,CHL,1985,1,0,0,1
130,ECU,155,CHL,1986,1,0,0,1
130,ECU,155,CHL,1987,1,0,0,1
130,ECU,155,CHL,1988,1,0,0,1
130,ECU,155,CHL,1989,1,0,0,1
130,ECU,155,CHL,1990,1,0,0,1
130,ECU,155,CHL,1991,1,0,0,1
130,ECU,155,CHL,1992,1,0,0,1
130,ECU,155,CHL,1993,1,0,0,1
130,ECU,155,CHL,1994,1,0,0,1
130,ECU,155,CHL,1995,1,0,0,1
130,ECU,155,CHL,1996,1,0,0,1
130,ECU,155,CHL,1997,1,0,0,1
130,ECU,155,CHL,1998,1,0,0,1
130,ECU,155,CHL,1999,1,0,0,1
130,ECU,155,CHL,2000,1,0,0,1
130,ECU,155,CHL,2001,1,0,0,1
130,ECU,155,CHL,2002,1,0,0,1
130,ECU,155,CHL,2003,1,0,0,1
130,ECU,155,CHL,2004,1,0,0,1
130,ECU,155,CHL,2005,1,0,0,1
130,ECU,155,CHL,2006,1,0,0,1
130,ECU,155,CHL,2007,1,0,0,1
130,ECU,155,CHL,2008,1,0,0,1
130,ECU,155,CHL,2009,1,0,0,1
130,ECU,155,CHL,2010,1,0,0,1
130,ECU,155,CHL,2011,1,0,0,1
130,ECU,155,CHL,2012,1,0,0,1
130,ECU,160,ARG,1936,0,0,0,1
130,ECU,160,ARG,1937,0,0,0,1
130,ECU,160,ARG,1938,0,0,0,1
130,ECU,160,ARG,1939,0,0,0,1
130,ECU,160,ARG,1940,0,0,0,1
130,ECU,160,ARG,1941,0,0,0,1
130,ECU,160,ARG,1942,0,0,0,1
130,ECU,160,ARG,1943,0,0,0,1
130,ECU,160,ARG,1944,0,0,0,1
130,ECU,160,ARG,1945,1,0,0,1
130,ECU,160,ARG,1946,1,0,0,1
130,ECU,160,ARG,1947,1,0,0,1
130,ECU,160,ARG,1948,1,0,0,1
130,ECU,160,ARG,1949,1,0,0,1
130,ECU,160,ARG,1950,1,0,0,1
130,ECU,160,ARG,1951,1,0,0,1
130,ECU,160,ARG,1952,1,0,0,1
130,ECU,160,ARG,1953,1,0,0,1
130,ECU,160,ARG,1954,1,0,0,1
130,ECU,160,ARG,1955,1,0,0,1
130,ECU,160,ARG,1956,1,0,0,1
130,ECU,160,ARG,1957,1,0,0,1
130,ECU,160,ARG,1958,1,0,0,1
130,ECU,160,ARG,1959,1,0,0,1
130,ECU,160,ARG,1960,1,0,0,1
130,ECU,160,ARG,1961,1,0,0,1
130,ECU,160,ARG,1962,1,0,0,1
130,ECU,160,ARG,1963,1,0,0,1
130,ECU,160,ARG,1964,1,0,0,1
130,ECU,160,ARG,1965,1,0,0,1
130,ECU,160,ARG,1966,1,0,0,1
130,ECU,160,ARG,1967,1,0,0,1
130,ECU,160,ARG,1968,1,0,0,1
130,ECU,160,ARG,1969,1,0,0,1
130,ECU,160,ARG,1970,1,0,0,1
130,ECU,160,ARG,1971,1,0,0,1
130,ECU,160,ARG,1972,1,0,0,1
130,ECU,160,ARG,1973,1,0,0,1
130,ECU,160,ARG,1974,1,0,0,1
130,ECU,160,ARG,1975,1,0,0,1
130,ECU,160,ARG,1976,1,0,0,1
130,ECU,160,ARG,1977,1,0,0,1
130,ECU,160,ARG,1978,1,0,0,1
130,ECU,160,ARG,1979,1,0,0,1
130,ECU,160,ARG,1980,1,0,0,1
130,ECU,160,ARG,1981,1,0,0,1
130,ECU,160,ARG,1982,1,0,0,1
130,ECU,160,ARG,1983,1,0,0,1
130,ECU,160,ARG,1984,1,0,0,1
130,ECU,160,ARG,1985,1,0,0,1
130,ECU,160,ARG,1986,1,0,0,1
130,ECU,160,ARG,1987,1,0,0,1
130,ECU,160,ARG,1988,1,0,0,1
130,ECU,160,ARG,1989,1,0,0,1
130,ECU,160,ARG,1990,1,0,0,1
130,ECU,160,ARG,1991,1,0,0,1
130,ECU,160,ARG,1992,1,0,0,1
130,ECU,160,ARG,1993,1,0,0,1
130,ECU,160,ARG,1994,1,0,0,1
130,ECU,160,ARG,1995,1,0,0,1
130,ECU,160,ARG,1996,1,0,0,1
130,ECU,160,ARG,1997,1,0,0,1
130,ECU,160,ARG,1998,1,0,0,1
130,ECU,160,ARG,1999,1,0,0,1
130,ECU,160,ARG,2000,1,0,0,1
130,ECU,160,ARG,2001,1,0,0,1
130,ECU,160,ARG,2002,1,0,0,1
130,ECU,160,ARG,2003,1,0,0,1
130,ECU,160,ARG,2004,1,0,0,1
130,ECU,160,ARG,2005,1,0,0,1
130,ECU,160,ARG,2006,1,0,0,1
130,ECU,160,ARG,2007,1,0,0,1
130,ECU,160,ARG,2008,1,0,0,1
130,ECU,160,ARG,2009,1,0,0,1
130,ECU,160,ARG,2010,1,0,0,1
130,ECU,160,ARG,2011,1,0,0,1
130,ECU,160,ARG,2012,1,0,0,1
130,ECU,165,URU,1936,0,0,0,1
130,ECU,165,URU,1937,0,0,0,1
130,ECU,165,URU,1938,0,0,0,1
130,ECU,165,URU,1939,0,0,0,1
130,ECU,165,URU,1940,0,0,0,1
130,ECU,165,URU,1941,0,0,0,1
130,ECU,165,URU,1942,0,0,0,1
130,ECU,165,URU,1943,0,0,0,1
130,ECU,165,URU,1944,0,0,0,1
130,ECU,165,URU,1945,1,0,0,1
130,ECU,165,URU,1946,1,0,0,1
130,ECU,165,URU,1947,1,0,0,1
130,ECU,165,URU,1948,1,0,0,1
130,ECU,165,URU,1949,1,0,0,1
130,ECU,165,URU,1950,1,0,0,1
130,ECU,165,URU,1951,1,0,0,1
130,ECU,165,URU,1952,1,0,0,1
130,ECU,165,URU,1953,1,0,0,1
130,ECU,165,URU,1954,1,0,0,1
130,ECU,165,URU,1955,1,0,0,1
130,ECU,165,URU,1956,1,0,0,1
130,ECU,165,URU,1957,1,0,0,1
130,ECU,165,URU,1958,1,0,0,1
130,ECU,165,URU,1959,1,0,0,1
130,ECU,165,URU,1960,1,0,0,1
130,ECU,165,URU,1961,1,0,0,1
130,ECU,165,URU,1962,1,0,0,1
130,ECU,165,URU,1963,1,0,0,1
130,ECU,165,URU,1964,1,0,0,1
130,ECU,165,URU,1965,1,0,0,1
130,ECU,165,URU,1966,1,0,0,1
130,ECU,165,URU,1967,1,0,0,1
130,ECU,165,URU,1968,1,0,0,1
130,ECU,165,URU,1969,1,0,0,1
130,ECU,165,URU,1970,1,0,0,1
130,ECU,165,URU,1971,1,0,0,1
130,ECU,165,URU,1972,1,0,0,1
130,ECU,165,URU,1973,1,0,0,1
130,ECU,165,URU,1974,1,0,0,1
130,ECU,165,URU,1975,1,0,0,1
130,ECU,165,URU,1976,1,0,0,1
130,ECU,165,URU,1977,1,0,0,1
130,ECU,165,URU,1978,1,0,0,1
130,ECU,165,URU,1979,1,0,0,1
130,ECU,165,URU,1980,1,0,0,1
130,ECU,165,URU,1981,1,0,0,1
130,ECU,165,URU,1982,1,0,0,1
130,ECU,165,URU,1983,1,0,0,1
130,ECU,165,URU,1984,1,0,0,1
130,ECU,165,URU,1985,1,0,0,1
130,ECU,165,URU,1986,1,0,0,1
130,ECU,165,URU,1987,1,0,0,1
130,ECU,165,URU,1988,1,0,0,1
130,ECU,165,URU,1989,1,0,0,1
130,ECU,165,URU,1990,1,0,0,1
130,ECU,165,URU,1991,1,0,0,1
130,ECU,165,URU,1992,1,0,0,1
130,ECU,165,URU,1993,1,0,0,1
130,ECU,165,URU,1994,1,0,0,1
130,ECU,165,URU,1995,1,0,0,1
130,ECU,165,URU,1996,1,0,0,1
130,ECU,165,URU,1997,1,0,0,1
130,ECU,165,URU,1998,1,0,0,1
